date,yield_1y,yield_10y,usd_cny_mid,hs300,shibor_1w
2015-01-04,,,,,4.883
2015-01-05,3.2953,3.6651,6.1248,3641.541,4.725
2015-01-06,3.247,3.6349,6.1256,3641.059,4.241
2015-01-07,3.1897,3.6543,6.126899999999999,3643.79,3.873
2015-01-08,3.1676,3.6616,6.1302,3559.259,3.745
2015-01-09,3.1886,3.634,6.1296,3546.723,3.738
2015-01-12,3.1976,3.63,6.1232999999999995,3513.576,3.762
2015-01-13,3.2104,3.6076,6.1195,3514.04,3.73
2015-01-14,3.2561,3.5849,6.120499999999999,3502.423,3.837
2015-01-15,3.2009,3.5191,6.119299999999999,3604.121,3.843
2015-01-16,3.2256,3.5032,6.1188,3635.146,3.848
2015-01-19,3.1884,3.4761,6.123,3355.155,3.831
2015-01-20,3.2149,3.4573,6.1226,3396.222,3.782
2015-01-21,3.1985,3.4684,6.1268,3548.885,3.823
2015-01-22,3.1735,3.4508,6.124700000000001,3567.613,3.875
2015-01-23,3.1701,3.4416,6.1342,3571.732,4.028
2015-01-26,3.158,3.4342,6.1384,3607.985,3.92
2015-01-27,3.119,3.4261,6.1364,3574.931,3.89
2015-01-28,3.0947,3.4409,6.1282,3525.323,3.898
2015-01-29,3.1021,3.4467,6.133500000000001,3481.798,3.929
2015-01-30,3.1132,3.4707,6.137,3434.39,4.026
2015-02-02,3.1059,3.4682,6.1385,3353.96,4.257
2015-02-03,3.1001,3.4407,6.136899999999999,3437.445,4.3933
2015-02-04,3.0889,3.412,6.1318,3401.768,4.427
2015-02-05,3.0765,3.3782,6.1366,3366.946,4.412
2015-02-06,3.071,3.4307,6.126099999999999,3312.42,4.359
2015-02-09,3.096,3.4269,6.131100000000001,3345.921,4.335
2015-02-10,3.0767,3.4182,6.129500000000001,3406.943,4.321
2015-02-11,3.0911,3.4091,6.131500000000001,3434.124,4.42
2015-02-12,3.0927,3.3796,6.133299999999999,3442.874,4.602
2015-02-13,3.1012,3.3732,6.1288,3469.828,4.663
2015-02-15,,,,,4.72
2015-02-16,3.1214,3.3439,6.127299999999999,3499.483,4.7
2015-02-17,3.1148,3.3017,6.133,3522.322,4.749
2015-02-25,3.0751,3.3031,6.1384,3478.729,4.768
2015-02-26,3.0471,3.309,6.137900000000001,3566.295,4.717
2015-02-27,3.0541,3.3365,6.147500000000001,3572.843,4.715
2015-02-28,,,,,4.772
2015-03-02,3.0689,3.3413,6.151299999999999,3601.265,4.748
2015-03-03,3.0581,3.3998,6.154300000000001,3507.9,4.747
2015-03-04,3.0773,3.4086,6.152499999999999,3530.822,4.717
2015-03-05,3.0985,3.4342,6.1528,3496.344,4.729
2015-03-06,3.114,3.4786,6.1533,3478.52,4.739
2015-03-09,3.0883,3.495,6.156300000000001,3537.75,4.773
2015-03-10,3.1613,3.4881,6.1572,3520.611,4.763
2015-03-11,3.1266,3.4504,6.159699999999999,3524.653,4.773
2015-03-12,3.1025,3.4275,6.1617,3592.844,4.7511
2015-03-13,3.1352,3.4732,6.1588,3617.657,4.738
2015-03-16,3.1484,3.4994,6.161500000000001,3705.671,4.708
2015-03-17,3.1559,3.5395,6.158499999999999,3757.122,4.62
2015-03-18,3.1399,3.5022,6.1556,3846.055,4.602
2015-03-19,3.1498,3.5304,6.146,3839.739,4.496
2015-03-20,3.1682,3.495,6.1496,3892.574,4.331
2015-03-23,3.1673,3.492,6.1448,3972.061,4.143
2015-03-24,3.1424,3.4879,6.1398,3973.046,4.033
2015-03-25,3.1745,3.4951,6.141,3940.412,3.955
2015-03-26,3.1644,3.5272,6.137500000000001,3949.999,3.897
2015-03-27,3.1832,3.5619,6.1396999999999995,3971.697,3.893
2015-03-30,3.2161,3.5847,6.1402,4088.178,3.919
2015-03-31,3.2599,3.63,6.1422,4051.204,3.886
2015-04-01,3.2051,3.6296,6.1434,4123.895,3.754
2015-04-02,3.1662,3.5516,6.1396,4124.776,3.635
2015-04-03,3.1425,3.5437,6.1348,4170.538,3.506
2015-04-07,3.161,3.555,6.1305,4260.044,3.319
2015-04-08,3.1746,3.6338,6.134499999999999,4295.803,3.163
2015-04-09,3.1262,3.6983,6.1338,4262.138,3.073
2015-04-10,3.1626,3.6764,6.137,4344.416,2.97
2015-04-13,3.1085,3.6817,6.139500000000001,4421.073,2.949
2015-04-14,3.1214,3.645,6.140700000000001,4438.184,2.92
2015-04-15,3.1123,3.6117,6.134,4380.513,2.88
2015-04-16,3.072,3.5708,6.1305,4513.546,2.884
2015-04-17,3.1223,3.5642,6.1267000000000005,4596.136,2.873
2015-04-20,3.1142,3.4881,6.125500000000001,4521.919,2.732
2015-04-21,3.0537,3.398,6.128,4619.164,2.62
2015-04-22,3.0169,3.4034,6.129,4739.814,2.567
2015-04-23,2.9785,3.4206,6.128099999999999,4740.892,2.527
2015-04-24,2.9556,3.4408,6.124099999999999,4702.641,2.488
2015-04-27,2.9075,3.4073,6.122,4807.592,2.451
2015-04-28,2.8533,3.3867,6.1209,4741.861,2.438
2015-04-29,2.819,3.3979,6.116899999999999,4774.326,2.439
2015-04-30,2.7614,3.3673,6.1137,4749.886,2.43
2015-05-04,2.7248,3.3774,6.116499999999999,4787.741,2.39
2015-05-05,2.7378,3.3945,6.118,4596.837,2.368
2015-05-06,2.7795,3.4102,6.1156,4553.327,2.369
2015-05-07,2.7261,3.4577,6.111299999999999,4470.089,2.355
2015-05-08,2.6915,3.3892,6.114700000000001,4558.404,2.334
2015-05-11,2.6806,3.3708,6.1132,4690.532,2.245
2015-05-12,2.6096,3.389,6.115500000000001,4747.421,2.197
2015-05-13,2.5452,3.3873,6.1123,4718.436,2.149
2015-05-14,2.432,3.3628,6.109299999999999,4700.778,2.056
2015-05-15,2.3385,3.3599,6.108499999999999,4617.47,1.962
2015-05-18,2.4254,3.3783,6.107900000000001,4575.14,1.92
2015-05-19,2.4257,3.4231,6.1098,4731.222,1.925
2015-05-20,2.4616,3.4171,6.112499999999999,4754.919,1.932
2015-05-21,2.4419,3.4115,6.113900000000001,4840.976,1.944
2015-05-22,2.3971,3.4177,6.113100000000001,4951.335,1.966
2015-05-25,2.3207,3.4236,6.116499999999999,5099.495,1.968
2015-05-26,2.133,3.4908,6.1172,5198.918,1.9688
2015-05-27,1.9024,3.4922,6.1198,5181.434,1.967
2015-05-28,1.8863,3.5362,6.1202,4834.007,1.952
2015-05-29,1.9799,3.5969,6.1196,4840.829,1.972
2015-06-01,2.018,3.6253,6.1207,5076.179,1.963
2015-06-02,2.0129,3.601,6.1225,5161.87,1.977
2015-06-03,1.9634,3.6049,6.1176,5143.59,2.057
2015-06-04,1.9407,3.5868,6.1164,5181.416,2.122
2015-06-05,1.8974,3.5868,6.118099999999999,5230.552,2.07
2015-06-08,1.8755,3.5689,6.120499999999999,5353.751,2.043
2015-06-09,1.7989,3.5517,6.117900000000001,5317.461,2.049
2015-06-10,1.6846,3.5736,6.117299999999999,5309.112,2.052
2015-06-11,1.7707,3.6132,6.115,5306.59,2.063
2015-06-12,1.755,3.6168,6.116700000000001,5335.1151,2.085
2015-06-15,1.6915,3.6359,6.116899999999999,5221.1665,2.11
2015-06-16,1.7312,3.6242,6.115500000000001,5064.8212,2.143
2015-06-17,1.7147,3.6114,6.1158,5138.8307,2.238
2015-06-18,1.7141,3.5862,6.1126,4930.5491,2.478
2015-06-19,1.7158,3.5739,6.1104,4637.0517,2.674
2015-06-23,1.7854,3.6152,6.1119,4786.0906,2.675
2015-06-24,1.7378,3.5727,6.1142,4880.1261,2.808
2015-06-25,1.8174,3.6129,6.1148,4706.5159,2.884
2015-06-26,1.8102,3.5979,6.1137,4336.1947,2.921
2015-06-29,1.7798,3.5779,6.1168,4191.5486,2.84
2015-06-30,1.6801,3.6054,6.1136,4472.9976,2.652
2015-07-01,1.7028,3.6047,6.1149,4253.021,2.602
2015-07-02,1.7985,3.6093,6.117100000000001,4107.9961,2.712
2015-07-03,1.905,3.5918,6.116,3885.9169,2.802
2015-07-06,1.824,3.518,6.1172,3998.537,2.661
2015-07-07,1.8754,3.4572,6.1166,3928.0025,2.61
2015-07-08,2.1318,3.4095,6.117500000000001,3663.0375,2.589
2015-07-09,2.1879,3.4419,6.115100000000001,3897.6263,2.578
2015-07-10,2.3128,3.4783,6.1152999999999995,4106.5561,2.575
2015-07-13,2.3341,3.4901,6.1133,4211.8116,2.553
2015-07-14,2.5158,3.5378,6.116499999999999,4112.1488,2.556
2015-07-15,2.4486,3.5454,6.1152,3966.7585,2.55
2015-07-16,2.4313,3.5293,6.117299999999999,3997.3555,2.481
2015-07-17,2.4584,3.5148,6.1192,4151.4956,2.464
2015-07-20,2.4618,3.5123,6.119699999999999,4160.612,2.449
2015-07-21,2.4553,3.5239,6.1199,4166.0057,2.458
2015-07-22,2.4488,3.5314,6.1168,4157.1604,2.478
2015-07-23,2.3853,3.4954,6.1172,4250.805,2.54
2015-07-24,2.3135,3.4671,6.116899999999999,4176.2787,2.559
2015-07-27,2.3168,3.4718,6.1176,3818.7314,2.559
2015-07-28,2.293,3.4423,6.1154,3811.0926,2.552
2015-07-29,2.2764,3.4488,6.115,3930.3791,2.514
2015-07-30,2.2689,3.4234,6.116499999999999,3815.4118,2.502
2015-07-31,2.2562,3.4505,6.1172,3816.6993,2.509
2015-08-03,2.2683,3.4721,6.116899999999999,3829.2354,2.495
2015-08-04,2.3283,3.4559,6.117699999999999,3948.1554,2.483
2015-08-05,2.3019,3.4549,6.1186,3866.8998,2.471
2015-08-06,2.2391,3.4749,6.118099999999999,3831.8516,2.449
2015-08-07,2.2893,3.4615,6.1174,3906.9448,2.453
2015-08-10,2.2377,3.455,6.1162,4084.3646,2.455
2015-08-11,2.2499,3.4997,6.2298,4066.6692,2.463
2015-08-12,2.3595,3.5348,6.3306,4016.1262,2.472
2015-08-13,2.3842,3.5264,6.401,4075.463,2.481
2015-08-14,2.2584,3.5103,6.397500000000001,4073.54,2.495
2015-08-17,2.2755,3.5031,6.3969,4077.8721,2.517
2015-08-18,2.2768,3.5101,6.3966,3825.4122,2.531
2015-08-19,2.2738,3.517,6.396300000000001,3886.1357,2.546
2015-08-20,2.2838,3.5252,6.391500000000001,3761.4541,2.586
2015-08-21,2.2805,3.4959,6.3864,3589.5358,2.599
2015-08-24,2.2913,3.4943,6.3862,3275.5342,2.597
2015-08-25,2.2885,3.4587,6.398700000000001,3042.9266,2.593
2015-08-26,2.2918,3.4374,6.404300000000001,3025.692,2.429
2015-08-27,2.2893,3.4061,6.408499999999999,3205.6375,2.398
2015-08-28,2.2679,3.385,6.3986,3342.2863,2.392
2015-08-31,2.3713,3.3536,6.3892999999999995,3366.5359,2.398
2015-09-01,2.2785,3.2934,6.3752,3362.0827,2.41
2015-09-02,2.2688,3.3114,6.3619,3365.8318,2.421
2015-09-06,,,,,2.41
2015-09-07,2.2681,3.3054,6.3584,3250.485,2.41
2015-09-08,2.2662,3.352,6.363900000000001,3334.0233,2.402
2015-09-09,2.2636,3.3395,6.3632,3399.3054,2.398
2015-09-10,2.2808,3.3593,6.3772,3357.561,2.4
2015-09-11,2.2685,3.3409,6.371900000000001,3347.1878,2.403
2015-09-14,2.2701,3.3302,6.3709,3281.1317,2.394
2015-09-15,2.3156,3.3239,6.366499999999999,3152.2319,2.392
2015-09-16,2.3322,3.3015,6.3712,3309.2484,2.391
2015-09-17,2.3142,3.3113,6.367,3236.9986,2.391
2015-09-18,2.3032,3.3242,6.3607000000000005,3251.2732,2.39
2015-09-21,2.3281,3.3186,6.3676,3308.2467,2.391
2015-09-22,2.3418,3.3278,6.3721,3339.03,2.397
2015-09-23,2.3088,3.3286,6.377299999999999,3263.0275,2.401
2015-09-24,2.3222,3.3255,6.3791,3284.9991,2.48
2015-09-25,2.3982,3.3197,6.378499999999999,3231.9514,2.447
2015-09-28,2.3831,3.2956,6.3729,3242.7524,2.431
2015-09-29,2.3916,3.265,6.366,3178.8544,2.419
2015-09-30,2.3713,3.2475,6.361299999999999,3202.9475,2.408
2015-10-08,2.3752,3.2363,6.350499999999999,3296.482,2.4
2015-10-09,2.3854,3.1963,6.3492999999999995,3340.1159,2.4
2015-10-10,,,,,2.401
2015-10-12,2.4162,3.1466,6.3406,3447.6934,2.397
2015-10-13,2.3959,3.1321,6.323100000000001,3445.0431,2.397
2015-10-14,2.4061,3.0562,6.3408,3406.1116,2.397
2015-10-15,2.4004,3.0642,6.3402,3486.815,2.397
2015-10-16,2.4026,3.1009,6.3436,3534.0653,2.394
2015-10-19,2.4481,3.1091,6.3527000000000005,3534.1821,2.395
2015-10-20,2.4433,3.0776,6.3614,3577.7027,2.394
2015-10-21,2.4521,3.0347,6.3473,3473.2544,2.394
2015-10-22,2.4418,3.0568,6.3496999999999995,3524.5339,2.396
2015-10-23,2.4649,3.0331,6.359500000000001,3571.2411,2.401
2015-10-26,2.4484,3.0206,6.3549,3589.2611,2.338
2015-10-27,2.4167,2.9845,6.3494,3592.8794,2.297
2015-10-28,2.393,2.9832,6.3536,3524.9199,2.292
2015-10-29,2.3994,3.0305,6.3596,3533.3065,2.291
2015-10-30,2.3967,3.0418,6.349500000000001,3534.0788,2.291
2015-11-02,2.4033,3.0533,6.3154,3475.9623,2.291
2015-11-03,2.4158,3.0659,6.331,3465.4927,2.29
2015-11-04,2.4282,3.0812,6.334300000000001,3628.5377,2.293
2015-11-05,2.4367,3.1356,6.338099999999999,3705.9697,2.288
2015-11-06,2.4482,3.1195,6.3459,3793.3739,2.285
2015-11-09,2.4973,3.1424,6.3578,3840.3547,2.285
2015-11-10,2.5413,3.2206,6.3602,3833.2379,2.28
2015-11-11,2.5617,3.1776,6.3614,3833.6457,2.279
2015-11-12,2.5614,3.1531,6.3628,3795.3241,2.279
2015-11-13,2.5443,3.1285,6.365500000000001,3746.2422,2.278
2015-11-16,2.5641,3.1305,6.375,3764.1262,2.279
2015-11-17,2.5809,3.1398,6.374,3758.3869,2.278
2015-11-18,2.5861,3.1416,6.3796,3715.5796,2.279
2015-11-19,2.5908,3.1546,6.3791,3774.969,2.28
2015-11-20,2.5922,3.1439,6.378,3774.3833,2.282
2015-11-23,2.5847,3.1304,6.3867,3753.3351,2.283
2015-11-24,2.582,3.1359,6.3888,3753.8887,2.285
2015-11-25,2.5804,3.0945,6.3877,3781.6069,2.286
2015-11-26,2.5887,3.0573,6.3896,3759.4286,2.289
2015-11-27,2.582,3.0646,6.391500000000001,3556.9924,2.293
2015-11-30,2.5595,3.0557,6.3962,3566.4122,2.299
2015-12-01,2.5798,3.0423,6.3972999999999995,3591.696,2.294
2015-12-02,2.5677,3.053,6.3958,3721.9545,2.293
2015-12-03,2.5732,3.0461,6.3982,3749.2985,2.292
2015-12-04,2.5581,3.0244,6.3851,3677.5922,2.293
2015-12-07,2.5396,3.0377,6.398499999999999,3687.6073,2.291
2015-12-08,2.5265,3.0103,6.4078,3623.0202,2.292
2015-12-09,2.506,3.0552,6.414,3635.9382,2.294
2015-12-10,2.5035,3.0107,6.4236,3623.0842,2.297
2015-12-11,2.4838,2.9921,6.4358,3608.0587,2.302
2015-12-14,2.4614,3.0099,6.4495000000000005,3711.322,2.303
2015-12-15,2.4717,3.034,6.455900000000001,3694.3885,2.299
2015-12-16,2.4398,3.0097,6.4626,3685.4398,2.301
2015-12-17,2.4308,3.0018,6.475699999999999,3755.8881,2.299
2015-12-18,2.4096,2.9689,6.4814,3767.9128,2.318
2015-12-21,2.3795,2.9122,6.475299999999999,3865.965,2.334
2015-12-22,2.3634,2.8673,6.4746,3876.7325,2.342
2015-12-23,2.3824,2.8656,6.4731000000000005,3866.3814,2.348
2015-12-24,2.3549,2.8747,6.4755,3829.4022,2.348
2015-12-25,2.3017,2.8133,6.471299999999999,3838.201,2.355
2015-12-28,2.347,2.7987,6.475,3727.6316,2.354
2015-12-29,2.3242,2.808,6.4864,3761.8745,2.352
2015-12-30,2.3072,2.8042,6.4895000000000005,3765.1752,2.352
2015-12-31,2.3682,2.8341,6.4936,3731.0047,2.355
2016-01-04,2.3418,2.8567,6.5032,3469.0662,2.335
2016-01-05,2.3898,2.8883,6.5169,3478.7797,2.33
2016-01-06,2.3849,2.8954,6.5314,3539.8082,2.322
2016-01-07,2.3974,2.8343,6.5646,3294.3839,2.313
2016-01-08,2.3773,2.8325,6.5636,3361.5632,2.308
2016-01-11,2.383,2.8164,6.5626,3192.4499,2.303
2016-01-12,2.354,2.7849,6.5628,3215.7099,2.3
2016-01-13,2.2907,2.7371,6.563,3155.8787,2.3
2016-01-14,2.2896,2.7204,6.5616,3221.5714,2.3
2016-01-15,2.2804,2.7408,6.563699999999999,3118.7301,2.303
2016-01-18,2.268,2.7718,6.559,3130.7289,2.308
2016-01-19,2.2949,2.7846,6.5596,3223.1251,2.316
2016-01-20,2.3018,2.8067,6.5578,3174.3781,2.341
2016-01-21,2.3445,2.7895,6.5584999999999996,3081.3454,2.405
2016-01-22,2.3259,2.7649,6.5572,3113.4626,2.4
2016-01-25,2.3458,2.8329,6.555699999999999,3128.886,2.376
2016-01-26,2.3491,2.8394,6.5548,2940.5085,2.363
2016-01-27,2.333,2.8943,6.553299999999999,2930.3519,2.359
2016-01-28,2.352,2.8927,6.5528,2853.7562,2.362
2016-01-29,2.3462,2.8382,6.5516,2946.0902,2.33
2016-02-01,2.3348,2.8606,6.5539000000000005,2901.0477,2.444
2016-02-02,2.3296,2.837,6.551,2961.3337,2.455
2016-02-03,2.3492,2.8471,6.552099999999999,2948.6386,2.453
2016-02-04,2.3523,2.841,6.541900000000001,2984.7598,2.455
2016-02-05,2.3392,2.8544,6.5314,2963.7894,2.448
2016-02-06,,,,,2.353
2016-02-14,,,,,2.313
2016-02-15,2.3391,2.8427,6.5118,2946.7066,2.3
2016-02-16,2.3317,2.8504,6.513,3037.0353,2.297
2016-02-17,2.3248,2.8407,6.523699999999999,3063.3199,2.297
2016-02-18,2.3072,2.8415,6.5152,3053.6985,2.285
2016-02-19,2.3077,2.8161,6.5186,3051.585,2.286
2016-02-22,2.2955,2.8183,6.5165,3118.8675,2.286
2016-02-23,2.2864,2.8482,6.527299999999999,3089.3632,2.283
2016-02-24,2.2941,2.8535,6.5302,3109.5454,2.295
2016-02-25,2.2825,2.8551,6.5318,2918.7501,2.321
2016-02-26,2.2846,2.8684,6.5338,2948.0306,2.345
2016-02-29,2.2688,2.846,6.5452,2877.4666,2.335
2016-03-01,2.222,2.8439,6.538499999999999,2930.6937,2.308
2016-03-02,2.2251,2.8593,6.549,3051.3327,2.3
2016-03-03,2.2057,2.8734,6.5412,3058.4219,2.297
2016-03-04,2.1937,2.8834,6.5284,3093.8895,2.295
2016-03-07,2.2097,2.9053,6.511299999999999,3104.8397,2.294
2016-03-08,2.2082,2.9402,6.504099999999999,3107.6727,2.293
2016-03-09,2.2094,2.9067,6.5106,3071.907,2.292
2016-03-10,2.1977,2.8662,6.512700000000001,3013.1457,2.28
2016-03-11,2.1897,2.8504,6.490499999999999,3018.2844,2.282
2016-03-14,2.1945,2.8623,6.491299999999999,3065.6904,2.281
2016-03-15,2.1792,2.8549,6.5079,3074.7796,2.281
2016-03-16,2.1688,2.8255,6.5172,3090.0328,2.282
2016-03-17,2.1405,2.8409,6.496099999999999,3124.2039,2.288
2016-03-18,2.1086,2.8191,6.4628,3171.963,2.295
2016-03-21,2.0968,2.8182,6.4824,3249.4372,2.302
2016-03-22,2.0931,2.8384,6.4971000000000005,3225.7903,2.305
2016-03-23,2.1071,2.8369,6.4936,3236.0924,2.301
2016-03-24,2.1001,2.8267,6.515,3181.8507,2.297
2016-03-25,2.1019,2.8497,6.5223,3197.8169,2.3
2016-03-28,2.1144,2.8916,6.5232,3169.7283,2.301
2016-03-29,2.1094,2.8649,6.506,3135.4098,2.303
2016-03-30,2.1096,2.8357,6.4841,3216.2753,2.312
2016-03-31,2.0947,2.8306,6.4612,3218.0879,2.325
2016-04-01,2.109,2.836,6.458499999999999,3221.8948,2.32
2016-04-05,2.1124,2.8408,6.4663,3264.4858,2.302
2016-04-06,2.1128,2.8607,6.4754,3257.5276,2.294
2016-04-07,2.134,2.885,6.470700000000001,3209.2902,2.289
2016-04-08,2.1637,2.9097,6.473299999999999,3185.7258,2.287
2016-04-11,2.1805,2.8937,6.464899999999999,3230.0957,2.291
2016-04-12,2.2065,2.9022,6.4616,3218.4497,2.295
2016-04-13,2.2255,2.9098,6.4591,3261.3831,2.302
2016-04-14,2.243,2.9258,6.4891000000000005,3275.8321,2.304
2016-04-15,2.2469,2.9126,6.4908,3272.2053,2.301
2016-04-18,2.2435,2.8989,6.478700000000001,3228.4531,2.302
2016-04-19,2.2307,2.9026,6.47,3238.3029,2.305
2016-04-20,2.2471,2.9297,6.4579,3181.0264,2.322
2016-04-21,2.2638,2.9277,6.480300000000001,3160.6033,2.332
2016-04-22,2.2866,2.925,6.4898,3174.9012,2.334
2016-04-25,2.2954,2.9227,6.512,3162.0331,2.342
2016-04-26,2.3429,2.9246,6.4882,3179.1605,2.341
2016-04-27,2.3375,2.9146,6.483699999999999,3165.9156,2.346
2016-04-28,2.3447,2.887,6.4954,3160.5809,2.368
2016-04-29,2.3407,2.8883,6.458899999999999,3156.7451,2.386
2016-05-03,2.3063,2.8882,6.456499999999999,3213.5397,2.34
2016-05-04,2.3072,2.8922,6.494300000000001,3209.4614,2.328
2016-05-05,2.3048,2.8926,6.5128,3213.9199,2.329
2016-05-06,2.3264,2.8975,6.5202,3130.3544,2.326
2016-05-09,2.3594,2.9241,6.5104999999999995,3065.6154,2.323
2016-05-10,2.3265,2.905,6.523299999999999,3069.1124,2.323
2016-05-11,2.3107,2.9054,6.520899999999999,3082.8086,2.324
2016-05-12,2.3391,2.905,6.495900000000001,3090.1372,2.325
2016-05-13,2.2956,2.9032,6.5246,3074.9351,2.324
2016-05-16,2.2955,2.9176,6.534300000000001,3095.3085,2.327
2016-05-17,2.305,2.9303,6.52,3086.0249,2.331
2016-05-18,2.3111,2.9486,6.5216,3068.0358,2.332
2016-05-19,2.3166,2.9525,6.553100000000001,3062.5002,2.331
2016-05-20,2.3203,2.9446,6.551,3078.2183,2.331
2016-05-23,2.3061,2.9374,6.5455000000000005,3087.2225,2.33
2016-05-24,2.3113,2.9436,6.5468,3063.5556,2.33
2016-05-25,2.3132,2.9341,6.569299999999999,3059.2259,2.331
2016-05-26,2.3159,2.9368,6.5552,3064.2111,2.332
2016-05-27,2.328,2.937,6.549,3062.4993,2.333
2016-05-30,2.3176,2.9506,6.5784,3066.7095,2.334
2016-05-31,2.3255,2.9848,6.579,3169.5598,2.338
2016-06-01,2.3205,2.9673,6.5889,3160.547,2.337
2016-06-02,2.334,2.9905,6.5688,3167.0997,2.342
2016-06-03,2.3746,3.0223,6.579299999999999,3189.3255,2.338
2016-06-06,2.3767,3.0112,6.5497,3178.7883,2.337
2016-06-07,2.3854,3.0035,6.5618,3177.0536,2.34
2016-06-08,2.3918,3.0023,6.5592999999999995,3163.9864,2.341
2016-06-12,,,,,2.343
2016-06-13,2.4081,3.003,6.580499999999999,3066.3413,2.342
2016-06-14,2.3943,2.968,6.5791,3075.9834,2.341
2016-06-15,2.3804,2.9777,6.600099999999999,3116.3682,2.341
2016-06-16,2.391,2.9462,6.573900000000001,3094.6748,2.343
2016-06-17,2.392,2.9623,6.5795,3110.3572,2.346
2016-06-20,2.3993,2.9482,6.5708,3112.6744,2.351
2016-06-21,2.399,2.9498,6.5656,3106.3175,2.354
2016-06-22,2.4028,2.9339,6.593500000000001,3133.9611,2.355
2016-06-23,2.3988,2.9228,6.5658,3117.3168,2.358
2016-06-24,2.3951,2.9093,6.5776,3077.1554,2.371
2016-06-27,2.396,2.8416,6.637500000000001,3120.5443,2.375
2016-06-28,2.4033,2.8196,6.6528,3136.4013,2.381
2016-06-29,2.3969,2.852,6.6324,3151.3898,2.386
2016-06-30,2.3963,2.8555,6.6312,3153.921,2.385
2016-07-01,2.3914,2.8128,6.6496,3154.2003,2.365
2016-07-04,2.3887,2.8122,6.6472,3204.6962,2.355
2016-07-05,2.3846,2.8366,6.6594,3207.3827,2.344
2016-07-06,2.38,2.8365,6.6857,3216.8035,2.337
2016-07-07,2.351,2.8094,6.682,3209.9542,2.33
2016-07-08,2.3508,2.8005,6.685299999999999,3192.2804,2.327
2016-07-11,2.3412,2.8185,6.6843,3203.3298,2.323
2016-07-12,2.3291,2.83,6.695,3273.1823,2.319
2016-07-13,2.3183,2.8362,6.689100000000001,3282.8681,2.313
2016-07-14,2.3295,2.8397,6.6846,3276.7637,2.31
2016-07-15,2.3254,2.8383,6.680499999999999,3276.2775,2.308
2016-07-18,2.3113,2.824,6.6960999999999995,3262.0222,2.307
2016-07-19,2.293,2.8212,6.697100000000001,3248.2341,2.308
2016-07-20,2.2638,2.8047,6.6946,3237.6051,2.308
2016-07-21,2.262,2.7649,6.6872,3252.5227,2.311
2016-07-22,2.257,2.7874,6.666899999999999,3225.1621,2.321
2016-07-25,2.2638,2.7897,6.686,3230.885,2.332
2016-07-26,2.2724,2.7986,6.6778,3269.5882,2.348
2016-07-27,2.254,2.7824,6.6671000000000005,3218.243,2.36
2016-07-28,2.2432,2.788,6.659699999999999,3221.1365,2.359
2016-07-29,2.2423,2.7702,6.6511000000000005,3203.9304,2.348
2016-08-01,2.2495,2.7735,6.627699999999999,3176.8091,2.343
2016-08-02,2.2357,2.7822,6.6451,3189.0529,2.338
2016-08-03,2.2316,2.7722,6.6195,3193.5073,2.332
2016-08-04,2.2211,2.772,6.6444,3201.2888,2.324
2016-08-05,2.2058,2.7626,6.6406,3205.1101,2.317
2016-08-08,2.1941,2.7489,6.661500000000001,3234.1833,2.316
2016-08-09,2.1863,2.7349,6.6594,3256.9813,2.317
2016-08-10,2.1716,2.6927,6.653,3243.3409,2.325
2016-08-11,2.1627,2.691,6.625500000000001,3233.3604,2.332
2016-08-12,2.1543,2.6855,6.654300000000001,3294.2337,2.336
2016-08-15,2.1358,2.6459,6.643,3393.4239,2.3411
2016-08-16,2.1106,2.6423,6.6305,3378.2451,2.343
2016-08-17,2.1137,2.6808,6.6056,3373.0476,2.345
2016-08-18,2.1074,2.6773,6.627299999999999,3364.4851,2.347
2016-08-19,2.1175,2.6964,6.621100000000001,3365.0197,2.347
2016-08-22,2.1144,2.701,6.6652,3336.7949,2.3467
2016-08-23,2.1097,2.6954,6.6586,3341.8298,2.352
2016-08-24,2.121,2.7294,6.642,3329.8631,2.362
2016-08-25,2.1339,2.7143,6.6602,3308.9721,2.364
2016-08-26,2.1299,2.7066,6.6488,3307.0902,2.362
2016-08-29,2.1383,2.7015,6.6856,3307.7812,2.364
2016-08-30,2.1418,2.7334,6.6812,3311.9872,2.366
2016-08-31,2.1417,2.7426,6.6908,3327.7938,2.369
2016-09-01,2.1338,2.7358,6.6784,3301.5767,2.368
2016-09-02,2.131,2.7381,6.672700000000001,3314.1142,2.369
2016-09-05,2.1458,2.7509,6.6873,3319.6803,2.369
2016-09-06,2.1466,2.7639,6.6676,3342.6259,2.368
2016-09-07,2.1484,2.7648,6.655500000000001,3340.8172,2.368
2016-09-08,2.1505,2.7791,6.662,3339.564,2.37
2016-09-09,2.1611,2.7767,6.6684,3318.044,2.3765
2016-09-12,2.1732,2.7987,6.6908,3262.6043,2.378
2016-09-13,2.1688,2.7732,6.6726,3260.333,2.3855
2016-09-14,2.1761,2.7582,6.689500000000001,3238.7299,2.392
2016-09-18,,,,,2.394
2016-09-19,2.1815,2.7575,6.6786,3263.1242,2.397
2016-09-20,2.1838,2.7514,6.6595,3257.4034,2.4
2016-09-21,2.19,2.753,6.6738,3266.6363,2.405
2016-09-22,2.2165,2.7638,6.651299999999999,3291.1211,2.408
2016-09-23,2.1881,2.7401,6.667,3275.6665,2.406
2016-09-26,2.1789,2.7277,6.6744,3220.2838,2.439
